Fecha,Tienda,Producto,Ventas,Ventas_Monto,Descuento_Aplicado,Categoría,Región,Temperatura_Promedio_C,Precipitacion_mm
2023-03-12 00:00:00,6,4,88,8451.52,0.0,Ropa,Centro,11.0,4.7
2023-03-12 00:00:00,6,5,85,19961.18,12.88,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,6,6,44,6828.6,7.26,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,6,7,86,56670.1,9.66,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,6,8,29,25097.26,8.08,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,6,9,67,48915.39,4.91,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,6,10,85,15262.12,5.89,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,6,11,111,87338.13,0.0,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,6,12,43,19908.91,0.35,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,6,13,30,18928.2,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,6,14,23,18406.69,9.28,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,6,15,97,26744.84,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,6,16,57,42505.66,4.82,Ropa,Centro,11.0,4.7
2023-03-12 00:00:00,6,17,39,23445.58,6.28,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,6,18,78,17968.57,3.48,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,6,19,58,22736.02,1.79,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,6,20,54,18831.42,0.0,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,7,1,49,32010.23,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,7,2,72,10475.91,8.21,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,7,3,53,16431.66,4.17,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,7,4,46,4417.84,0.0,Ropa,Centro,11.0,4.7
2023-03-12 00:00:00,7,5,78,19383.9,7.81,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,7,6,20,2733.94,18.32,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,7,7,27,19377.06,1.62,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,7,8,60,48529.63,14.09,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,7,9,93,67923.14,4.87,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,7,10,65,11895.37,4.08,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,7,11,95,74748.85,0.0,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,7,12,92,37594.43,12.05,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,7,13,49,30916.06,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,7,14,111,94576.29,3.42,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,7,15,70,19300.4,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,7,16,52,40587.48,0.37,Ropa,Centro,11.0,4.7
2023-03-12 00:00:00,7,17,30,19193.96,0.26,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,7,18,68,16090.87,0.85,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,7,19,73,23811.02,18.28,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,7,20,80,27898.4,0.0,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,8,1,106,69246.62,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,8,2,37,5437.8,7.29,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,8,3,51,15971.18,3.2,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,8,4,72,6914.88,0.0,Ropa,Centro,11.0,4.7
2023-03-12 00:00:00,8,5,51,12308.04,10.47,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,8,6,27,4358.36,3.54,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,8,7,96,67992.18,2.91,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,8,8,82,76491.07,0.92,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,8,9,89,58712.49,14.08,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,8,10,46,8207.92,6.48,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,8,11,89,70027.87,0.0,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,8,12,69,27356.89,14.66,Alimentos,Centro,11.0,4.7
2023-03-12 00:00:00,8,13,87,54891.78,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,8,14,17,14899.29,0.65,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,8,15,60,16543.2,0.0,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,8,16,26,19378.96,4.86,Ropa,Centro,11.0,4.7
2023-03-12 00:00:00,8,17,50,30331.4,5.43,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,8,18,41,8592.22,12.19,Hogar,Centro,11.0,4.7
2023-03-12 00:00:00,8,19,44,15422.5,12.19,Electrónica,Centro,11.0,4.7
2023-03-12 00:00:00,8,20,91,31734.43,0.0,Salud,Centro,11.0,4.7
2023-03-12 00:00:00,9,1,79,51608.33,0.0,Electrónica,Sur,23.7,19.1
2023-03-12 00:00:00,9,2,45,6875.1,3.62,Alimentos,Sur,23.7,19.1
2023-03-12 00:00:00,9,3,81,25402.26,3.06,Alimentos,Sur,23.7,19.1
2023-03-12 00:00:00,9,4,45,4321.8,0.0,Ropa,Sur,23.7,19.1
2023-03-12 00:00:00,9,5,43,9657.71,16.68,Salud,Sur,23.7,19.1
2023-03-12 00:00:00,9,6,68,9563.76,15.96,Hogar,Sur,23.7,19.1
2023-03-12 00:00:00,9,7,78,52806.51,7.19,Alimentos,Sur,23.7,19.1
2023-03-12 00:00:00,9,8,36,30740.02,9.3,Salud,Sur,23.7,19.1
2023-03-12 00:00:00,9,9,57,41844.31,4.38,Hogar,Sur,23.7,19.1
2023-03-12 00:00:00,9,10,37,6445.08,8.7,Electrónica,Sur,23.7,19.1
2023-03-12 00:00:00,9,11,22,17310.26,0.0,Alimentos,Sur,23.7,19.1
2023-03-12 00:00:00,9,12,59,26540.68,3.18,Alimentos,Sur,23.7,19.1
2023-03-12 00:00:00,9,13,85,53629.9,0.0,Electrónica,Sur,23.7,19.1
2023-03-12 00:00:00,9,14,89,78264.45,0.32,Salud,Sur,23.7,19.1
2023-03-12 00:00:00,9,15,107,29502.04,0.0,Electrónica,Sur,23.7,19.1
2023-03-12 00:00:00,9,16,50,38728.2,1.13,Ropa,Sur,23.7,19.1
2023-03-12 00:00:00,9,17,29,18059.22,2.92,Electrónica,Sur,23.7,19.1
2023-03-12 00:00:00,9,18,17,4036.3,0.52,Hogar,Sur,23.7,19.1
2023-03-12 00:00:00,9,19,46,15267.19,16.85,Electrónica,Sur,23.7,19.1
2023-03-12 00:00:00,9,20,48,16739.04,0.0,Salud,Sur,23.7,19.1
2023-03-12 00:00:00,10,1,100,65327.0,0.0,Electrónica,Oeste,10.3,8.7
2023-03-12 00:00:00,10,2,26,4047.22,1.8,Alimentos,Oeste,10.3,8.7
2023-03-12 00:00:00,10,3,54,16735.48,4.2,Alimentos,Oeste,10.3,8.7
2023-03-12 00:00:00,10,4,26,2497.04,0.0,Ropa,Oeste,10.3,8.7
2023-03-12 00:00:00,10,5,54,12272.88,15.69,Salud,Oeste,10.3,8.7
2023-03-12 00:00:00,10,6,64,9569.1,10.66,Hogar,Oeste,10.3,8.7
2023-03-12 00:00:00,10,7,77,54952.77,2.16,Alimentos,Oeste,10.3,8.7
2023-03-12 00:00:00,10,8,23,20333.29,6.1,Salud,Oeste,10.3,8.7
2023-03-12 00:00:00,10,9,86,64746.12,1.94,Hogar,Oeste,10.3,8.7
2023-03-12 00:00:00,10,10,25,4704.29,1.37,Electrónica,Oeste,10.3,8.7
2023-03-12 00:00:00,10,11,84,66093.72,0.0,Alimentos,Oeste,10.3,8.7
2023-03-12 00:00:00,10,12,80,34869.4,6.19,Alimentos,Oeste,10.3,8.7
2023-03-12 00:00:00,10,13,52,32808.88,0.0,Electrónica,Oeste,10.3,8.7
2023-03-12 00:00:00,10,14,57,46480.76,7.56,Salud,Oeste,10.3,8.7
2023-03-12 00:00:00,10,15,50,13786.0,0.0,Electrónica,Oeste,10.3,8.7
2023-03-12 00:00:00,10,16,36,27944.89,0.92,Ropa,Oeste,10.3,8.7
2023-03-12 00:00:00,10,17,21,13243.52,1.68,Electrónica,Oeste,10.3,8.7
2023-03-12 00:00:00,10,18,29,6307.87,8.86,Hogar,Oeste,10.3,8.7
2023-03-12 00:00:00,10,19,35,12348.52,11.61,Electrónica,Oeste,10.3,8.7
2023-03-12 00:00:00,10,20,28,9764.44,0.0,Salud,Oeste,10.3,8.7
2023-03-19 00:00:00,1,1,87,56834.49,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,1,2,26,3761.14,8.74,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,1,3,47,14489.05,4.71,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,1,4,97,9315.88,0.0,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,1,5,84,19502.62,13.87,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,1,6,108,17937.45,0.75,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,1,7,85,58995.01,4.85,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,1,8,51,46262.95,3.65,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,1,9,26,16416.9,17.76,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,1,10,67,12728.81,0.42,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,1,11,56,44062.48,0.0,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,1,12,53,23567.09,4.29,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,1,13,95,59939.3,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,1,14,67,53571.96,9.36,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,1,15,72,19851.84,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,1,16,48,36963.21,1.71,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,1,17,52,30744.18,7.83,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,1,18,39,8053.7,13.47,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,1,19,72,28236.04,1.75,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,1,20,88,30688.24,0.0,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,2,1,53,34623.31,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,2,2,29,4140.02,9.94,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,2,3,45,14549.14,0.06,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,2,4,25,2401.0,0.0,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,2,5,53,14005.16,1.97,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,2,6,54,7631.12,15.56,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,2,7,33,24071.15,0.0,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,2,8,14,12910.87,2.05,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,2,9,42,31208.3,3.22,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,2,10,92,16486.92,6.07,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,2,11,57,44849.31,0.0,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,2,12,19,8708.37,1.35,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,2,13,92,58046.48,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,2,14,19,15584.97,7.02,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,2,15,101,27847.72,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,2,16,50,38801.25,0.95,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,2,17,62,38080.09,4.25,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,2,18,20,4609.94,3.42,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,2,19,76,30112.3,0.74,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,2,20,33,11508.09,0.0,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,3,1,73,47688.71,0.0,Electrónica,Este,17.7,11.1
2023-03-19 00:00:00,3,2,102,14840.6,8.22,Alimentos,Este,17.7,11.1
2023-03-19 00:00:00,3,3,56,17310.45,4.45,Alimentos,Este,17.7,11.1
2023-03-19 00:00:00,3,4,45,4321.8,0.0,Ropa,Este,17.7,11.1
2023-03-19 00:00:00,3,5,70,16196.84,14.17,Salud,Este,17.7,11.1
2023-03-19 00:00:00,3,6,23,3404.18,11.56,Hogar,Este,17.7,11.1
2023-03-19 00:00:00,3,7,37,24911.31,7.7,Alimentos,Este,17.7,11.1
2023-03-19 00:00:00,3,8,89,81950.93,2.19,Salud,Este,17.7,11.1
2023-03-19 00:00:00,3,9,41,26360.22,16.26,Hogar,Este,17.7,11.1
2023-03-19 00:00:00,3,10,79,14163.97,6.03,Electrónica,Este,17.7,11.1
2023-03-19 00:00:00,3,11,53,41701.99,0.0,Alimentos,Este,17.7,11.1
2023-03-19 00:00:00,3,12,90,39180.57,6.3,Alimentos,Este,17.7,11.1
2023-03-19 00:00:00,3,13,97,61201.18,0.0,Electrónica,Este,17.7,11.1
2023-03-19 00:00:00,3,14,90,72107.08,9.18,Salud,Este,17.7,11.1
2023-03-19 00:00:00,3,15,25,6893.0,0.0,Electrónica,Este,17.7,11.1
2023-03-19 00:00:00,3,16,37,27986.48,3.45,Ropa,Este,17.7,11.1
2023-03-19 00:00:00,3,17,90,54997.41,4.73,Electrónica,Este,17.7,11.1
2023-03-19 00:00:00,3,18,86,20389.73,0.66,Hogar,Este,17.7,11.1
2023-03-19 00:00:00,3,19,38,14750.0,2.76,Electrónica,Este,17.7,11.1
2023-03-19 00:00:00,3,20,46,16041.58,0.0,Salud,Este,17.7,11.1
2023-03-19 00:00:00,4,1,54,35276.58,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,4,2,84,12130.85,8.9,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,4,3,56,17702.41,2.29,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,4,4,42,4033.68,0.0,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,4,5,50,10837.26,19.6,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,4,6,68,10552.11,7.27,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,4,7,74,53629.42,0.65,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,4,8,91,79338.83,7.39,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,4,9,29,17903.62,19.59,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,4,10,80,14704.83,3.66,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,4,11,58,45636.14,0.0,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,4,12,24,10642.16,4.56,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,4,13,43,27130.42,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,4,14,29,25101.23,1.88,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,4,15,26,7168.72,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,4,16,59,45751.01,1.02,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,4,17,74,46936.18,1.12,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,4,18,84,18734.86,6.55,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,4,19,49,16406.24,16.12,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,4,20,30,10461.9,0.0,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,5,1,73,47688.71,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,5,2,40,6020.0,5.06,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,5,3,50,16114.54,0.38,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,5,4,103,9892.12,0.0,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,5,5,92,23819.21,3.96,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,5,6,59,8083.32,18.13,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,5,7,45,32072.55,2.29,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,5,8,62,53777.11,7.87,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,5,9,91,58685.21,16.0,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,5,10,101,17439.57,9.5,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,5,11,48,37767.84,0.0,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,5,12,63,28962.66,1.05,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,5,13,34,21451.96,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,5,14,73,58771.25,8.74,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,5,15,43,11855.96,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,5,16,21,16329.1,0.75,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,5,17,85,51991.8,4.64,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,5,18,77,17763.66,3.34,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,5,19,56,19225.96,13.99,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,5,20,95,33129.35,0.0,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,6,1,73,47688.71,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,6,2,67,9808.34,7.65,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,6,3,45,14286.0,1.87,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,6,4,99,9507.96,0.0,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,6,5,56,12759.82,15.48,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,6,6,79,13085.69,1.02,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,6,7,28,20030.16,1.93,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,6,8,30,24082.25,14.73,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,6,9,20,15333.27,0.14,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,6,10,82,15155.21,3.13,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,6,11,57,44849.31,0.0,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,6,12,25,11064.15,4.74,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,6,13,82,51737.08,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,6,14,92,80085.81,1.32,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,6,15,80,22057.6,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,6,16,64,48955.7,2.36,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,6,17,26,16615.91,0.37,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,6,18,58,12548.08,9.35,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,6,19,107,40341.77,5.55,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,6,20,80,27898.4,0.0,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,7,1,46,30050.42,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,7,2,107,16819.76,0.84,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,7,3,68,21730.67,1.22,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,7,4,87,8355.48,0.0,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,7,5,71,15465.06,19.2,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,7,6,47,7227.49,8.11,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,7,7,36,25962.72,1.13,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,7,8,33,29681.1,4.46,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,7,9,44,33651.37,0.39,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,7,10,75,14035.68,1.91,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,7,11,28,22031.24,0.0,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,7,12,21,9509.8,2.53,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,7,13,44,27761.36,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,7,14,101,82743.81,7.13,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,7,15,29,7995.88,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,7,16,25,19148.27,2.24,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,7,17,62,36665.94,7.8,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,7,18,55,12757.23,2.81,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,7,19,81,29464.72,8.87,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,7,20,26,9066.98,0.0,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,8,1,97,63367.19,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,8,2,72,10951.04,4.05,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,8,3,100,31995.59,1.1,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,8,4,61,5858.44,0.0,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,8,5,72,17842.71,8.07,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,8,6,83,13486.5,2.91,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,8,7,64,44296.22,5.12,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,8,8,49,40923.09,11.29,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,8,9,81,51640.39,16.96,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,8,10,68,12755.74,1.68,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,8,11,25,19670.75,0.0,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,8,12,39,17142.73,5.39,Alimentos,Centro,31.8,17.7
2023-03-19 00:00:00,8,13,47,29654.18,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,8,14,35,29077.49,5.82,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,8,15,112,30880.64,0.0,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,8,16,54,40525.99,4.21,Ropa,Centro,31.8,17.7
2023-03-19 00:00:00,8,17,82,48446.36,7.89,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,8,18,75,16629.75,7.09,Hogar,Centro,31.8,17.7
2023-03-19 00:00:00,8,19,55,20559.34,6.35,Electrónica,Centro,31.8,17.7
2023-03-19 00:00:00,8,20,24,8369.52,0.0,Salud,Centro,31.8,17.7
2023-03-19 00:00:00,9,1,46,30050.42,0.0,Electrónica,Sur,31.9,3.7
2023-03-19 00:00:00,9,2,46,6781.24,7.0,Alimentos,Sur,31.9,3.7
2023-03-19 00:00:00,9,3,61,19302.83,2.19,Alimentos,Sur,31.9,3.7
2023-03-19 00:00:00,9,4,23,2208.92,0.0,Ropa,Sur,31.9,3.7
2023-03-19 00:00:00,9,5,31,7164.97,14.26,Salud,Sur,31.9,3.7
2023-03-19 00:00:00,9,6,90,14098.14,6.4,Hogar,Sur,31.9,3.7
2023-03-19 00:00:00,9,7,57,37924.58,8.79,Alimentos,Sur,31.9,3.7
2023-03-19 00:00:00,9,8,80,70553.11,6.32,Salud,Sur,31.9,3.7
2023-03-19 00:00:00,9,9,34,21949.8,15.91,Hogar,Sur,31.9,3.7
2023-03-19 00:00:00,9,10,22,4043.25,3.67,Electrónica,Sur,31.9,3.7
2023-03-19 00:00:00,9,11,41,32260.03,0.0,Alimentos,Sur,31.9,3.7
2023-03-19 00:00:00,9,12,17,6994.92,11.44,Alimentos,Sur,31.9,3.7
2023-03-19 00:00:00,9,13,32,20190.08,0.0,Electrónica,Sur,31.9,3.7
2023-03-19 00:00:00,9,14,79,67904.93,2.56,Salud,Sur,31.9,3.7
2023-03-19 00:00:00,9,15,44,12131.68,0.0,Electrónica,Sur,31.9,3.7
2023-03-19 00:00:00,9,16,36,27315.87,3.15,Ropa,Sur,31.9,3.7
2023-03-19 00:00:00,9,17,52,31238.68,6.34,Electrónica,Sur,31.9,3.7
2023-03-19 00:00:00,9,18,41,8634.65,11.76,Hogar,Sur,31.9,3.7
2023-03-19 00:00:00,9,19,89,31045.55,12.61,Electrónica,Sur,31.9,3.7
2023-03-19 00:00:00,9,20,42,14646.66,0.0,Salud,Sur,31.9,3.7
2023-03-19 00:00:00,10,1,15,9799.05,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,10,2,38,5548.69,7.89,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,10,3,42,12937.41,4.79,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,10,4,78,7491.12,0.0,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,10,5,45,10126.32,16.52,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,10,6,26,3599.42,17.28,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,10,7,17,12087.01,2.53,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,10,8,92,81977.79,5.35,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,10,9,33,21617.09,14.68,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,10,10,50,9120.28,4.39,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,10,11,29,22818.07,0.0,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,10,12,74,32992.85,4.04,Alimentos,Oeste,15.3,18.2
2023-03-19 00:00:00,10,13,85,53629.9,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,10,14,45,37339.03,5.94,Salud,Oeste,15.3,18.2
2023-03-19 00:00:00,10,15,43,11855.96,0.0,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,10,16,33,24660.05,4.62,Ropa,Oeste,15.3,18.2
2023-03-19 00:00:00,10,17,37,22401.24,5.61,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,10,18,37,8497.05,3.78,Hogar,Oeste,15.3,18.2
2023-03-19 00:00:00,10,19,78,28711.59,7.78,Electrónica,Oeste,15.3,18.2
2023-03-19 00:00:00,10,20,46,16041.58,0.0,Salud,Oeste,15.3,18.2
2023-03-26 00:00:00,1,1,53,34623.31,0.0,Electrónica,Oeste,33.0,19.7
2023-03-26 00:00:00,1,2,40,5819.42,8.22,Alimentos,Oeste,33.0,19.7
2023-03-26 00:00:00,1,3,58,18540.18,1.19,Alimentos,Oeste,33.0,19.7
2023-03-26 00:00:00,1,4,54,5186.16,0.0,Ropa,Oeste,33.0,19.7
2023-03-26 00:00:00,1,5,67,15225.9,15.7,Salud,Oeste,33.0,19.7
2023-03-26 00:00:00,1,6,69,11121.63,3.69,Hogar,Oeste,33.0,19.7
2023-03-26 00:00:00,1,7,23,16629.15,0.88,Alimentos,Oeste,33.0,19.7
2023-03-26 00:00:00,1,8,32,27409.03,9.02,Salud,Oeste,33.0,19.7
